is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
False,2016,False,,,"FISCHER, JASON A",NON,,P60019031,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GREENE, RYAN",DEM,D,H6WY01074,,2016,WY,H,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHUFELT, THEODORE A JR.",LIB,,P60010329,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MOREAU, CHRISTOPHER ANDREW MR.",IND,,P60012804,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PIZER, DAVID SUMMER",REP,R,S6AZ00266,C00591958,2016,AZ,S,00,3,0.00,0.00,0.00,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WARNER, STANLEY WESLEY",REP,R,P60009214,C00582023,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BURGESS, MICHAEL C. DR.",REP,R,H2TX26093,C00372532,2016,TX,H,26,,601754.56,255568.68,397215.00,0.00,369419.61,2016-02-10,0.00,0.00,0.00
True,2016,False,,,"GABBARD, TULSI",DEM,D,H2HI02508,C00497396,2016,HI,H,02,,818046.57,524665.49,355954.69,0.00,1542891.90,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CHABOT, PAUL R DR.",REP,R,H4CA31071,C00557884,2016,CA,H,31,,218069.01,198020.23,156555.58,94910.97,61808.41,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ATKINSON, WILLIAM FLOYD MR.",SUS,,P60019122,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"DINGELL, DEBBIE",DEM,D,H4MI12079,C00558213,2016,MI,H,12,,407483.40,129681.30,351603.88,0.00,383850.08,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FALKENRATH, CHRISTOPHER JAMES",W,,P60012358,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ZAMANSKI, JEFFREY",W,,P60015393,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KELLER, MARC ALEXANDER PAUL",IND,,P60004835,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BISHOP, BOB",REP,R,H6NY19227,,2016,NY,H,19,,6050.00,6000.00,587.26,7750.00,5462.74,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"LIEBER, ARTHUR H.",DEM,D,H0MO02213,C00567115,2016,MO,H,02,,0.00,0.00,8789.96,0.00,0.00,2016-01-01,0.00,0.00,0.00
False,2016,False,,,"ROGERS, DAVID BRYAN",REP,R,H6CA16135,,2016,CA,H,16,,127623.58,127623.58,21589.56,1900.00,106034.02,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"SMITH, ADRIAN",REP,R,H6NE03115,C00412890,2016,NE,H,03,,491379.77,128994.50,317707.15,0.00,958111.85,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"HYNES, LIZ DANGER",W,,P60015401,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HILL, JAMES FRENCH",REP,R,H4AR02141,C00551275,2016,AR,H,02,,1126925.12,601245.34,614579.18,0.00,513347.77,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"STALEY, VIOLET SCHERYL",DEM,D,S6MD03482,C00587683,2016,MD,S,00,3,6410.00,6410.00,10860.00,0.00,500.00,2016-01-31,0.00,0.00,0.00
False,2016,False,,,"FROG, KERMIT",OTH,,P60017357,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OWENS, JACOB",DEM,D,H6MS01263,,2016,MS,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"JENKINS, EVAN H",REP,R,H4WV03070,C00548271,2016,WV,H,03,,653095.64,257740.00,174298.89,5045.46,485355.30,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"VITTER, DAVID B",REP,R,S4LA00057,C00394593,2016,LA,S,,3,165959.00,163228.00,176873.00,0.00,30226.00,2015-12-31,31.00,31.00,0.00
False,2016,False,,,"VAN BERNUM, GEORGE JOSEPH MR. JR",IND,,P60008315,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HAMILTON, EDWARD INLIBERTY",REP,R,S6NV00168,C00420679,2016,NV,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PRIBBLE, ROBERT LEONARD II",DEM,D,P60009073,C00581603,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CHAN, CURE",PFP,,P60017316,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ARNOLD-GALATI, AIDAN DONAVON",NNE,,P60019155,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MACARTHUR, THOMAS",REP,R,H4NJ03130,C00557520,2016,NJ,H,03,,761883.42,308039.99,481189.96,506230.56,285079.43,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"PEULER, MICHAEL HENRY",IND,,P60009727,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SURE, NOT MR.",SOC,,P60010519,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SIDLE, CALVIN",DEM,D,H6KY04106,,2016,KY,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CHANE, JONATHAN",DEM,D,H6FL18113,C00580498,2016,FL,H,18,,404749.50,302749.50,117118.90,102210.10,287630.60,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SCRUGGS, MICHAEL W REVEREND",IND,,P60008067,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ANTLEY, RAY MILLS JR MD",REP,R,P60007325,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BROWN, HARLEY D",NNE,,P00004275,C00569442,2016,US,P,00,,12847.39,215.00,11683.89,0.00,1918.42,2015-07-08,0.00,0.00,0.00
False,2016,False,,,"GAFFEN, ADAM",IND,,P60006442,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HILL, BARON P",DEM,D,S0IN00061,C00578880,2016,IN,S,00,3,676136.00,676135.00,293718.00,0.00,382418.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"COLLINS, FREDERICK",REP,R,H2IL01141,C00582163,2016,IL,H,01,,20000.00,20000.00,20000.00,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BARVE, KUMAR",DEM,D,H6MD08291,C00305656,2016,MD,H,08,,536543.47,485397.92,248005.72,0.00,288537.75,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BENNETT, LUANN",DEM,D,H6VA10209,,2016,VA,H,10,,281349.16,251849.16,15979.26,0.00,265369.90,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BALLSACK, DONALD TRUMP'S HAIRY KING",UST,,P60012184,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COURTOIS, DAKOTA",IND,,P60018421,C00594598,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COLEMAN, RONALD W",LIB,,P60012986,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROBERTS, JIM",DEM,D,H6NC06123,,2016,NC,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DUTTER, MARK JOSEPH",IND,,P60005105,C00554790,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VANN, AARON NACNAN",DEM,D,P60017134,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUCKER, AARON DWAYNE",NNE,,P60014552,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EGGMAN, MICHAEL RAY",DEM,D,H4CA10075,C00543843,2016,CA,H,10,,427915.76,317349.32,110171.07,0.00,320833.39,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ISAAK, RICK",IND,,P60013083,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LACOMB, RODNEY DALE MR",IND,,P60015625,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ABRAHAM, RALPH LEE DR. JR.",REP,R,H4LA05221,C00563940,2016,LA,H,05,,188322.32,15550.00,97553.54,100000.00,130719.91,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GILBERT, FRANK",LIB,,S6AR00140,,2016,AR,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HONDA, MIKE",DEM,D,H0CA15148,C00351379,2016,CA,H,17,,1281718.92,970786.69,730456.63,22507.13,572199.69,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CHARLES, JOSEPH",IND,,P60004561,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MODICA, JULIEN",DEM,D,H0VA10129,C00589903,2016,VA,H,10,,550386.26,25.00,2018.00,7000.00,548368.26,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"HUDSON, RICHARD L. JR.",REP,R,H2NC08185,C00504522,2016,NC,H,08,,745837.33,267553.06,553655.19,0.00,631227.84,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HORISK, ETHAN MR.",REP,R,P60016474,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MAY, DONALD ROBERT LEE",REP,R,H4TX19185,C00384552,2016,TX,H,19,,145124.00,55124.00,49581.81,151787.53,87936.76,2016-02-10,0.00,0.00,0.00
True,2016,False,,,"DELARUO, ROSA L",DEM,D,H0CT03072,C00238865,2016,CT,H,03,,519102.23,226162.23,466536.05,0.00,71931.37,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"NUGENT, RICHARD B",REP,R,H0FL05139,C00482281,2016,FL,H,11,,52883.53,6705.15,87951.71,0.00,29968.11,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"XUNA, JOHN",DEM,D,H6FL18063,,2016,FL,H,18,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MORRISON, TERRANCE",DEM,D,H6MI14195,,2016,MI,H,14,,5200.00,200.00,0.00,5000.00,5200.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"EDDY, JASON",IND,,P60010337,C00583864,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HORNE, THOMAS M",REP,R,H6WA05148,C00587592,2016,WA,H,05,,0.00,0.00,88.00,0.00,24.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"VALENTINE, STANLEY R",IND,,P60018330,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DERLET, ROBERT WAYNE",DEM,D,H6CA04156,,2016,CA,H,04,,6748.07,5910.00,307.73,0.00,6440.34,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WILSON, JAMES GRAHAM DR.",W,,P60012481,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"LEAHY, PATRICK J",DEM,D,S4VT00017,C00068353,2016,VT,S,,3,2211272.00,2159230.00,757964.00,0.00,2729479.00,2015-12-31,,,
False,2016,False,,,"DETZEL, DENIS",REP,R,H6IL09137,C00573030,2016,IL,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OLIVAS, MIGUEL",DEM,D,H6AZ01181,C00582866,2016,AZ,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WESTERVELT, HAROLD POPE III",REP,R,P60015658,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WALBECK, MATTHEW DALE",REP,R,H6TX34015,,2016,TX,H,34,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LOPEZ, PETER D",REP,R,H6NY19219,C00590182,2016,NY,H,19,,52790.00,52690.00,2572.92,0.00,50217.08,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"JOHNSON, GARY",LIB,,P60019239,C00605568,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BAKER, JESSE",UNK,,P60011749,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LARSON, DONALD PHILIP",REP,R,H6OH09099,C00589986,2016,OH,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRIBBINS, CHRISTOPHER A",VET,,P60018397,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHO, MUHAMMAD",UNK,,P60005733,C00571653,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MURPHY, PATRICK E",DEM,D,S6FL00319,,2016,FL,S,00,3,5670610.00,5597665.00,1898500.00,0.00,4308768.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"DUMMETT, JOHN ALBERT JR",REP,R,P20002499,C00568576,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HARRIS-TILL, JOSHUA B",DEM,D,H4OK02170,C00562215,2016,OK,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KELSO, LLOYD THOMAS",DEM,D,P60007267,C00577411,2016,US,P,00,,57021.00,10896.15,7918.44,24374.95,8025.91,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"PAVILACK, HARRY",DEM,D,P60005519,C00569459,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SISLER, JESSE",DEM,D,P60017407,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FOURPOUNDER, CRACKED",FED,,P60018819,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PIRKLE, GREGORY D.",REP,R,H6MS01172,C00574293,2015,MS,H,01,,462392.04,213756.00,462392.04,0.00,0.00,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"KIRSHNER, BRANDON REID",IND,,H6NY25158,C00597054,2016,NY,H,25,,5267.16,5267.16,4642.16,0.00,625.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ALLAN, SETH",REP,R,H6OR05168,C00607457,2016,OR,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EHLER, CHARLES JOSEPH",REP,R,S6CO00234,C00573097,2016,CO,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PACE, JIM",REP,R,H6GA03105,C00607572,2016,GA,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WELLS, ANDRE",W,,P60006897,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OGIN, FREDERICK EUGENE",DEM,D,P40000382,C00431031,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"APPLEBY, ALEXANDER E",LIB,,H6CA09106,C00595165,2016,CA,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STONER, MEGAN",REP,R,P60013786,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LYNCH, MARSHAWN",PAF,,P60012457,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"TSONGAS, NICOLA S",DEM,D,H8MA05143,C00433136,2016,MA,H,03,,601529.34,407509.34,492246.74,0.00,510620.33,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WRIGHT, JOHN MING THE MERCILESS",IND,,P60015195,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COMER, JAMES",REP,R,H6KY01110,,2016,KY,H,01,,214525.24,189955.99,8783.83,0.00,205741.41,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"CURBELO, CARLOS",REP,R,H4FL26038,C00546846,2016,FL,H,26,,1866711.14,909750.71,366224.61,27250.00,1510767.03,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"YODER, SHELLI",DEM,D,H2IN09167,C00583427,2016,IN,H,09,,150168.40,129203.42,4771.80,0.00,145396.60,2015-09-30,0.00,0.00,0.00
True,2016,False,,,"ROS-LEHTINEN, ILEANA",REP,R,H0FL18025,C00280537,2016,FL,H,27,,463114.95,267296.16,410598.24,0.00,1997267.56,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"FARR, SAM",DEM,D,H4CA17021,C00290429,2016,CA,H,20,,212350.88,77425.25,190209.97,0.00,130853.61,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WHITNEY, TERRY",REP,R,H6MI05201,,2016,MI,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HURD, WILLIAM",REP,R,H0TX23086,C00545467,2016,TX,H,23,,1715151.55,1028800.51,746606.58,0.00,1021010.17,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"GARCIA, ADRIAN",DEM,D,H6TX29064,C00599944,2016,TX,H,29,,249676.83,247126.83,176278.77,14666.00,34698.06,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"SARR, ABDOULLAHI AL-HAKIM MR",IND,,P60010790,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YOUNG, TODD CHRISTOPHER",REP,R,S6IN00191,,2016,IN,S,00,3,1435554.53,1055300.00,182968.16,0.00,2014301.24,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"THE SAVAGE, WALT",IND,,P60013596,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TEA, CAROL",THD,,P60018447,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WHEELOCK, TERRY WAYNE",IND,,P20004099,C00506402,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUBERTT, RUSSELL JR",IND,,P60016078,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"NEUGEBAUER, RANDY HONORABLE",REP,R,H4TX19102,C00384016,2016,TX,H,19,,290148.19,54400.00,282535.77,0.00,683272.32,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"MURRAY, PATTY",DEM,D,S2WA00189,C00257642,2016,WA,S,,3,5594335.00,5156082.00,1557377.00,0.00,5950995.00,2015-12-31,,,
False,2016,False,,,"MCMANUS, MYLES MR.",UN,,P60006657,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TAYLOR, DWAYNE L",DEM,D,H6FL06134,,2016,FL,H,06,,3700.28,3700.28,750.00,0.00,2950.28,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"DONELSON, ANDREW",NON,,P60014784,C00586198,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CARTER, JOHN R. REP.",REP,R,H2TX31044,C00371203,2016,TX,H,31,,551082.29,255631.84,672219.93,0.00,439241.80,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"MUSANTE, MARCUS",DEM,D,H6CA44111,,2016,CA,H,44,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BORDERS, JASON D",DEM,D,H6FL09211,C00591297,2016,FL,H,09,,181.92,0.00,81.92,0.00,100.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CIOTTI, ANTHONY MR. III",IND,,P60008331,C00579995,2016,US,P,00,,0.00,0.00,33.20,0.00,4966.80,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"KAIMAN, JON",DEM,D,H6NY03254,,2016,NY,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VOLPE, FRANK PASQUALE JR.",REP,R,H6OK05269,,2016,OK,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PIERCE, GEORGE VINCENT",LIB,,P60019452,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TURNER, TOMMY",NNE,,P60011509,C00584342,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LANG, JENNIFER MARIE DR.",REP,R,P60008232,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BISHOP, ROBERT",REP,R,H2UT01094,C00374231,2016,UT,H,01,,539528.56,223950.00,285655.50,43859.20,299654.07,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"LOGSDON, JACK LOUIS",IND,,P60017530,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WIMMER, MARK DAVID MR.",NPA,,P60010600,C00583930,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STEWART, DALVIN MARQUIS",IND,,P60011111,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PATE, AVA",REP,R,H6TX18158,,2016,TX,H,18,,4567.47,925.00,3668.85,0.00,898.62,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"MINIX, ROBBY JAMES",IND,,P60014750,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LEE, ALEXANDER",IND,,P60013752,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CRAMER, ROBERT JAMES",REP,R,H4IA03099,C00555961,2016,IA,H,03,,1109.76,0.00,1350.00,502308.01,226.59,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"PUTMAN, DAVID JEREMY",DEM,D,H6AL06127,C00586750,2016,AL,H,06,,5553.08,553.00,4185.90,0.00,454.49,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"WARREN, DERENDA",REP,R,H6TX18174,,2016,TX,H,18,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BEZEK, CHRISTIAN",IAP,,P60014677,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WALKER, VICTOR BRYAN",IND,,P20005138,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HALE, JOHN DAVID",LIB,,S6KY00104,,2016,KY,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CAIN, EMILY",DEM,D,H4ME02200,C00546077,2016,ME,H,02,,786379.45,587176.09,241011.20,0.00,551838.97,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MITCHELL, PAUL III",REP,R,H4MI04118,C00561423,2016,MI,H,10,,1206707.74,60032.44,437207.92,710000.00,769499.82,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"STAUFFER, SCOTT WESLEY",REP,R,P60009388,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PRICE, LEROI KRAMER DR",NPA,,H6FL09229,,2016,FL,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MILLER, JASON",DEM,D,P60016896,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MACLEOD, ROBERT ALLEN MR. JR.",AME,,P60006475,C00575514,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WILLIS, COLM",REP,R,H6OR05143,,2016,OR,H,05,,50600.36,49789.38,6814.87,0.00,43785.49,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SCOTT, ELIZABETH",REP,R,H6WA01170,,2016,WA,H,01,,82145.67,81369.29,62229.33,1575.00,19916.34,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HARRIS, KELVIN KEITH MR.",DEM,D,P60016276,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EVERSON, MARK",REP,R,P60005972,C00573816,2016,US,P,00,,430737.48,51521.49,430737.48,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"TENG, CHIA-CHI",REP,R,H6UT03166,,2016,UT,H,03,,64588.23,7571.78,24572.13,57016.45,40016.10,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"EVANS, HUGH D MR JR",DEM,D,H6NV02248,C00591701,2016,NV,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STONE, JEFFREY E",REP,R,H6CA36182,C00603423,2016,CA,H,36,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YU, EUGENE MR.",REP,R,H4GA12051,C00606970,2016,GA,H,12,,0.00,0.00,0.00,249375.40,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MOORE, BILLY TOM",IND,,P60007473,C00577783,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"JOHNSON, BILL",REP,R,H0OH06189,C00476820,2016,OH,H,06,,952775.33,375377.98,361787.49,0.00,926951.16,2015-12-31,19.42,19.42,0.00
False,2016,False,,,"SCHAFRANEK, ROBERT",REP,R,H6TX29080,,2016,TX,H,29,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CARTEE, JAMES R. REV. JR.",DBP,,P60012390,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCCOY, MAX CAT",REP,R,P60018579,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
